type,time,year,month,date,breau,station,lat,lon
機車竊盜,1060710,106,7,10,八德分局,四維所,24.9467099,121.2977813
機車竊盜,1060710,106,7,10,中壢分局,普仁所,24.9510694,121.2393795
機車竊盜,1060710,106,7,10,楊梅分局,新屋所,24.9740195,121.1068329
機車竊盜,1060710,106,7,10,中壢分局,文化所,24.976096,121.244636
機車竊盜,1060710,106,7,10,桃園分局,武陵所,24.9885389,121.309952
機車竊盜,1060710,106,7,10,龜山分局,龜山所,24.9965381,121.331191
機車竊盜,1060710,106,7,10,桃園分局,青溪所,25.0037756,121.3253069
機車竊盜,1060710,106,7,10,桃園分局,同安所,25.0179114,121.2977514
機車竊盜,1060709,106,7,9,平鎮分局,平鎮所,24.9207899,121.2133873
機車竊盜,1060709,106,7,9,中壢分局,普仁所,24.9520735,121.2409465
機車竊盜,1060709,106,7,9,中壢分局,中壢所,24.957316,121.2239068
機車竊盜,1060709,106,7,9,中壢分局,文化所,24.9647102,121.2368064
機車竊盜,1060709,106,7,9,中壢分局,文化所,24.9651691,121.236498
機車竊盜,1060709,106,7,9,中壢分局,內壢所,24.9731158,121.258967
機車竊盜,1060709,106,7,9,龜山分局,龜山所,24.989293,121.3484751
機車竊盜,1060709,106,7,9,桃園分局,埔子所,25.009399,121.287102
機車竊盜,1060709,106,7,9,龜山分局,迴龍所,25.0119967,121.3868147
機車竊盜,1060708,106,7,8,龍潭分局,中興所,24.8773785,121.2348665
機車竊盜,1060708,106,7,8,楊梅分局,楊梅所,24.907498,121.1455233
機車竊盜,1060708,106,7,8,楊梅分局,楊梅所,24.9117085,121.1457608
機車竊盜,1060708,106,7,8,楊梅分局,楊梅所,24.9148351,121.1459236
機車竊盜,1060708,106,7,8,楊梅分局,大坡所,24.9460316,121.0535762
機車竊盜,1060708,106,7,8,中壢分局,興國所,24.9599367,121.2073192
機車竊盜,1060708,106,7,8,中壢分局,自強所,24.972712,121.26053
機車竊盜,1060708,106,7,8,龜山分局,坪頂所,25.0599385,121.3631143
機車竊盜,1060707,106,7,7,楊梅分局,楊梅所,24.9113849,121.1382692
機車竊盜,1060707,106,7,7,中壢分局,龍興所,24.9368595,121.2323694
機車竊盜,1060707,106,7,7,中壢分局,仁愛所,24.9476821,121.2603797
機車竊盜,1060707,106,7,7,中壢分局,中壢所,24.9582554,121.2274775
機車竊盜,1060707,106,7,7,中壢分局,普仁所,24.9583201,121.2390881
機車竊盜,1060707,106,7,7,桃園分局,中路所,24.9907977,121.302692
機車竊盜,1060707,106,7,7,桃園分局,景福所,24.9921027,121.3111937
機車竊盜,1060707,106,7,7,桃園分局,武陵所,24.9932896,121.3137991
機車竊盜,1060707,106,7,7,龜山分局,迴龍所,25.0187168,121.4083434
機車竊盜,1060707,106,7,7,大園分局,觀音所,25.030168,121.107297
機車竊盜,1060706,106,7,6,楊梅分局,草湳所,24.9155656,121.1852511
機車竊盜,1060706,106,7,6,桃園分局,中路所,24.9914119,121.300403
機車竊盜,1060706,106,7,6,桃園分局,武陵所,24.9958822,121.3146872
機車竊盜,1060706,106,7,6,大園分局,草漯所,25.0464384,121.1357164
機車竊盜,1060705,106,7,5,楊梅分局,草湳所,24.9107276,121.1574761
機車竊盜,1060705,106,7,5,中壢分局,中壢所,24.9552189,121.2259021
機車竊盜,1060705,106,7,5,中壢分局,普仁所,24.958004,121.242565
機車竊盜,1060705,106,7,5,中壢分局,中福所,24.964395,121.231459
機車竊盜,1060705,106,7,5,中壢分局,內壢所,24.9734584,121.2575824
機車竊盜,1060705,106,7,5,桃園分局,同安所,25.0164578,121.3081583
機車竊盜,1060705,106,7,5,蘆竹分局,南竹所,25.0386613,121.2830683
機車竊盜,1060704,106,7,4,平鎮分局,宋屋所,24.9466742,121.208528
機車竊盜,1060704,106,7,4,龜山分局,龜山所,24.9904962,121.335303
機車竊盜,1060703,106,7,3,楊梅分局,楊梅所,24.9113577,121.1457979
機車竊盜,1060703,106,7,3,中壢分局,中壢所,24.9554457,121.2239037
機車竊盜,1060703,106,7,3,中壢分局,自強所,24.9631437,121.2577575
機車竊盜,1060703,106,7,3,桃園分局,大樹所,24.9820301,121.3084542
機車竊盜,1060703,106,7,3,桃園分局,武陵所,24.9907788,121.3062134
機車竊盜,1060702,106,7,2,龍潭分局,聖亭所,24.8700176,121.1767329
機車竊盜,1060702,106,7,2,平鎮分局,龍岡所,24.9240091,121.243368
機車竊盜,1060702,106,7,2,中壢分局,普仁所,24.956788,121.2322342
機車竊盜,1060702,106,7,2,八德分局,四維所,24.9588906,121.2978401
機車竊盜,1060702,106,7,2,中壢分局,自強所,24.9653493,121.2532548
機車竊盜,1060702,106,7,2,桃園分局,青溪所,25.0039505,121.3168296
機車竊盜,1060701,106,7,1,桃園分局,埔子所,25.0154899,121.2921088
機車竊盜,1060630,106,6,30,中壢分局,中福所,24.9794505,121.234556
機車竊盜,1060629,106,6,29,中壢分局,龍興所,24.9285619,121.249845
機車竊盜,1060629,106,6,29,八德分局,高明所,24.9691048,121.2764087
機車竊盜,1060629,106,6,29,楊梅分局,新屋所,24.9714416,121.1058391
機車竊盜,1060629,106,6,29,桃園分局,龍安所,24.9795463,121.2688905
機車竊盜,1060629,106,6,29,桃園分局,武陵所,24.9893139,121.3077379
機車竊盜,1060629,106,6,29,桃園分局,武陵所,24.990457,121.314096
機車竊盜,1060629,106,6,29,桃園分局,龍安所,24.9939076,121.3097631
機車竊盜,1060629,106,6,29,楊梅分局,大坡所,,
機車竊盜,1060628,106,6,28,大溪分局,圳頂所,24.8935067,121.2750332
機車竊盜,1060628,106,6,28,平鎮分局,建安所,24.924245,121.228153
機車竊盜,1060628,106,6,28,平鎮分局,北勢所,24.9508253,121.2066927
機車竊盜,1060628,106,6,28,中壢分局,自強所,24.9694327,121.2574895
機車竊盜,1060628,106,6,28,楊梅分局,新屋所,24.9843321,121.1058886
機車竊盜,1060628,106,6,28,中壢分局,中福所,24.9921073,121.2340924
機車竊盜,1060628,106,6,28,桃園分局,同安所,25.0158516,121.3049144
機車竊盜,1060628,106,6,28,龜山分局,迴龍所,25.018962,121.4066461
機車竊盜,1060627,106,6,27,大溪分局,中新所,24.8893858,121.2785205
機車竊盜,1060627,106,6,27,楊梅分局,大坡所,24.9420313,121.1107836
機車竊盜,1060627,106,6,27,中壢分局,內壢所,24.9770006,121.2612342
機車竊盜,1060627,106,6,27,中壢分局,內壢所,24.9774689,121.2555062
機車竊盜,1060627,106,6,27,中壢分局,文化所,24.9778681,121.2700994
機車竊盜,1060627,106,6,27,桃園分局,大樹所,24.9864009,121.3108176
機車竊盜,1060627,106,6,27,龜山分局,龜山所,24.9936555,121.3408955
機車竊盜,1060627,106,6,27,桃園分局,武陵所,24.9951509,121.3207012
機車竊盜,1060627,106,6,27,桃園分局,景福所,24.99914,121.309486
機車竊盜,1060626,106,6,26,龍潭分局,聖亭所,24.8725388,121.1964343
機車竊盜,1060626,106,6,26,平鎮分局,宋屋所,24.9548711,121.2091102
機車竊盜,1060626,106,6,26,中壢分局,興國所,24.9585129,121.21567
機車竊盜,1060626,106,6,26,中壢分局,中壢所,24.9586164,121.2235095
機車竊盜,1060626,106,6,26,中壢分局,興國所,24.9610359,121.212591
機車竊盜,1060626,106,6,26,中壢分局,中福所,24.9647236,121.2302359
機車竊盜,1060626,106,6,26,龜山分局,迴龍所,25.0170333,121.4020024
機車竊盜,1060626,106,6,26,蘆竹分局,南崁所,25.0433984,121.2955387
機車竊盜,1060625,106,6,25,楊梅分局,楊梅所,24.9097173,121.1505191
機車竊盜,1060625,106,6,25,中壢分局,中壢所,24.9586558,121.2244904
機車竊盜,1060625,106,6,25,中壢分局,興國所,24.9642688,121.2143274
機車竊盜,1060625,106,6,25,八德分局,高明所,24.9648589,121.2653679
機車竊盜,1060625,106,6,25,桃園分局,埔子所,25.006695,121.2964919
機車竊盜,1060625,106,6,25,桃園分局,同安所,25.0088152,121.3024137
機車竊盜,1060625,106,6,25,蘆竹分局,南崁所,25.0673282,121.2704475
機車竊盜,1060624,106,6,24,中壢分局,龍興所,24.9370103,121.235512
機車竊盜,1060624,106,6,24,中壢分局,中壢所,24.9555324,121.2229847
機車竊盜,1060624,106,6,24,龜山分局,龜山所,24.9939198,121.3374816
機車竊盜,1060624,106,6,24,桃園分局,同安所,25.0245702,121.2980938
機車竊盜,1060623,106,6,23,八德分局,八德所,24.9303749,121.301485
機車竊盜,1060623,106,6,23,平鎮分局,宋屋所,24.9557527,121.2131175
機車竊盜,1060623,106,6,23,八德分局,四維所,24.9560132,121.2972644
機車竊盜,1060623,106,6,23,八德分局,四維所,24.9619271,121.297094
機車竊盜,1060623,106,6,23,桃園分局,大樹所,24.9740809,121.3069288
機車竊盜,1060623,106,6,23,桃園分局,中路所,24.9936349,121.293135
機車竊盜,1060623,106,6,23,蘆竹分局,南崁所,25.0520242,121.2890289
機車竊盜,1060622,106,6,22,平鎮分局,宋屋所,24.9391114,121.2055346
機車竊盜,1060622,106,6,22,中壢分局,普仁所,24.95476,121.234593
機車竊盜,1060622,106,6,22,中壢分局,興國所,24.9623996,121.2229904
機車竊盜,1060622,106,6,22,桃園分局,中路所,24.9904037,121.2900658
機車竊盜,1060622,106,6,22,桃園分局,同安所,25.003031,121.3079426
機車竊盜,1060622,106,6,22,桃園分局,埔子所,25.0031733,121.3052015
機車竊盜,1060622,106,6,22,龜山分局,坪頂所,25.046403,121.3564014
機車竊盜,1060622,106,6,22,龜山分局,大華所,25.0517627,121.3678548
機車竊盜,1060622,106,6,22,龜山分局,大華所,25.0538445,121.3596921
機車竊盜,1060621,106,6,21,楊梅分局,楊梅所,24.9130249,121.1459183
機車竊盜,1060621,106,6,21,中壢分局,龍興所,24.9376188,121.2368934
機車竊盜,1060621,106,6,21,平鎮分局,北勢所,24.9451207,121.2140114
機車竊盜,1060621,106,6,21,平鎮分局,宋屋所,24.9479253,121.2028311
機車竊盜,1060621,106,6,21,八德分局,四維所,24.962973,121.3005413
機車竊盜,1060621,106,6,21,桃園分局,中路所,24.9930233,121.2886145
機車竊盜,1060621,106,6,21,桃園分局,景福所,24.997901,121.307725
機車竊盜,1060620,106,6,20,平鎮分局,平鎮所,24.8944459,121.2022578
機車竊盜,1060620,106,6,20,楊梅分局,草湳所,24.9114992,121.157201
機車竊盜,1060620,106,6,20,八德分局,八德所,24.9240474,121.2946633
機車竊盜,1060620,106,6,20,平鎮分局,龍岡所,24.9244539,121.245045
機車竊盜,1060620,106,6,20,中壢分局,龍興所,24.9370273,121.2493523
機車竊盜,1060620,106,6,20,中壢分局,仁愛所,24.9499991,121.2625931
機車竊盜,1060620,106,6,20,中壢分局,普仁所,24.956634,121.235386
機車竊盜,1060620,106,6,20,桃園分局,武陵所,24.9924969,121.306337
機車竊盜,1060620,106,6,20,桃園分局,埔子所,25.0105052,121.2966657
機車竊盜,1060619,106,6,19,楊梅分局,富岡所,24.9381901,121.0861606
機車竊盜,1060619,106,6,19,中壢分局,普仁所,24.9623587,121.2320509
機車竊盜,1060619,106,6,19,大園分局,新坡所,,
機車竊盜,1060618,106,6,18,龍潭分局,中興所,24.8741325,121.2308148
機車竊盜,1060618,106,6,18,中壢分局,中壢所,24.9486398,121.2244712
機車竊盜,1060618,106,6,18,中壢分局,普仁所,24.9520735,121.2409465
機車竊盜,1060618,106,6,18,中壢分局,興國所,24.9574743,121.2047673
機車竊盜,1060618,106,6,18,桃園分局,青溪所,24.9981586,121.3118715
機車竊盜,1060618,106,6,18,中壢分局,文化所,25.0050307,121.2314941
機車竊盜,1060618,106,6,18,蘆竹分局,南崁所,25.0430864,121.2942585
機車竊盜,1060617,106,6,17,大溪分局,圳頂所,24.8973986,121.2819499
機車竊盜,1060617,106,6,17,楊梅分局,草湳所,24.912567,121.1815546
機車竊盜,1060617,106,6,17,桃園分局,中路所,24.9627359,121.2947099
機車竊盜,1060616,106,6,16,平鎮分局,平鎮所,24.9026362,121.2124509
機車竊盜,1060616,106,6,16,楊梅分局,上湖所,24.9215874,121.1269913
機車竊盜,1060616,106,6,16,龜山分局,龜山所,24.991517,121.342059
機車竊盜,1060616,106,6,16,龜山分局,大林所,24.9936216,121.3296772
機車竊盜,1060616,106,6,16,桃園分局,中路所,24.994545,121.298901
機車竊盜,1060616,106,6,16,桃園分局,同安所,25.0131974,121.3039957
機車竊盜,1060616,106,6,16,桃園分局,同安所,25.0163617,121.3050582
機車竊盜,1060616,106,6,16,桃園分局,埔子所,25.0192422,121.291466
機車竊盜,1060615,106,6,15,龍潭分局,中興所,24.8696385,121.2352779
機車竊盜,1060615,106,6,15,楊梅分局,楊梅所,24.903625,121.1269651
機車竊盜,1060615,106,6,15,楊梅分局,楊梅所,24.9111083,121.1483511
機車竊盜,1060615,106,6,15,中壢分局,普仁所,24.9583517,121.2392102
機車竊盜,1060615,106,6,15,中壢分局,興國所,24.9599039,121.2209437
機車竊盜,1060615,106,6,15,龜山分局,大林所,24.9834037,121.332324
機車竊盜,1060615,106,6,15,龜山分局,龜山所,24.9851434,121.3473419
機車竊盜,1060614,106,6,14,楊梅分局,楊梅所,24.9039133,121.1275617
機車竊盜,1060614,106,6,14,中壢分局,中壢所,24.9535532,121.227884
機車竊盜,1060614,106,6,14,中壢分局,興國所,24.9641299,121.21885
機車竊盜,1060614,106,6,14,桃園分局,大樹所,24.9883908,121.3210883
機車竊盜,1060614,106,6,14,桃園分局,中路所,24.9885619,121.30207
機車竊盜,1060614,106,6,14,龜山分局,大林所,24.990429,121.3272161
機車竊盜,1060614,106,6,14,桃園分局,景福所,24.9927307,121.3064359
機車竊盜,1060614,106,6,14,龜山分局,龜山所,24.9989001,121.3452882
機車竊盜,1060614,106,6,14,桃園分局,埔子所,25.0057609,121.2997767
機車竊盜,1060613,106,6,13,八德分局,八德所,24.9378752,121.3002308
機車竊盜,1060613,106,6,13,中壢分局,中壢所,24.9552845,121.2253467
機車竊盜,1060613,106,6,13,楊梅分局,埔頂所,24.9642827,121.0918826
機車竊盜,1060613,106,6,13,中壢分局,內壢所,24.9795101,121.2526381
機車竊盜,1060613,106,6,13,桃園分局,大樹所,24.980903,121.307344
機車竊盜,1060613,106,6,13,龜山分局,龜山所,24.9886928,121.357952
機車竊盜,1060613,106,6,13,龜山分局,龜山所,25.0028327,121.3692063
機車竊盜,1060613,106,6,13,桃園分局,埔子所,25.003125,121.3029193
機車竊盜,1060612,106,6,12,大溪分局,圳頂所,24.9183132,121.291541
機車竊盜,1060612,106,6,12,中壢分局,龍興所,24.9345112,121.2485657
機車竊盜,1060612,106,6,12,中壢分局,龍興所,24.9374949,121.249462
機車竊盜,1060612,106,6,12,平鎮分局,北勢所,24.9406953,121.2147463
機車竊盜,1060612,106,6,12,八德分局,四維所,24.9551373,121.2970151
機車竊盜,1060612,106,6,12,中壢分局,中壢所,24.9590139,121.222182
機車竊盜,1060612,106,6,12,中壢分局,普仁所,24.964029,121.234055
機車竊盜,1060612,106,6,12,楊梅分局,永安所,24.96754,121.019382
機車竊盜,1060612,106,6,12,中壢分局,文化所,24.9707965,121.2535387
機車竊盜,1060612,106,6,12,中壢分局,內壢所,24.9744473,121.2609208
機車竊盜,1060612,106,6,12,龜山分局,龜山所,24.9933208,121.3571112
機車竊盜,1060612,106,6,12,龜山分局,龜山所,24.994913,121.340817
機車竊盜,1060612,106,6,12,中壢分局,青埔所,25.0130935,121.215217
機車竊盜,1060612,106,6,12,桃園分局,同安所,25.0241601,121.3063351
機車竊盜,1060612,106,6,12,蘆竹分局,南崁所,25.0521738,121.2944158
機車竊盜,1060611,106,6,11,龍潭分局,龍潭所,24.8660135,121.2132224
機車竊盜,1060611,106,6,11,中壢分局,龍興所,24.9368161,121.2323883
機車竊盜,1060611,106,6,11,桃園分局,武陵所,24.9909089,121.30814
機車竊盜,1060611,106,6,11,桃園分局,武陵所,24.991079,121.3113751
機車竊盜,1060611,106,6,11,桃園分局,埔子所,25.0130329,121.2953608
機車竊盜,1060610,106,6,10,八德分局,八德所,24.931699,121.287207
機車竊盜,1060610,106,6,10,八德分局,八德所,24.9378752,121.3002308
機車竊盜,1060610,106,6,10,桃園分局,武陵所,24.9403046,121.2179207
機車竊盜,1060610,106,6,10,中壢分局,普仁所,24.9533782,121.2330784
機車竊盜,1060610,106,6,10,中壢分局,中壢所,24.9585194,121.2255948
機車竊盜,1060610,106,6,10,中壢分局,興國所,24.9641992,121.2140795
機車竊盜,1060610,106,6,10,中壢分局,興國所,24.9682834,121.2027186
機車竊盜,1060610,106,6,10,桃園分局,龍安所,24.989279,121.286909
機車竊盜,1060610,106,6,10,桃園分局,武陵所,24.9914014,121.3163167
機車竊盜,1060610,106,6,10,龜山分局,大林所,24.9931896,121.3298514
機車竊盜,1060610,106,6,10,桃園分局,武陵所,24.993644,121.316363
機車竊盜,1060610,106,6,10,桃園分局,景福所,24.9940142,121.3057785
機車竊盜,1060610,106,6,10,桃園分局,武陵所,24.9951509,121.3207012
機車竊盜,1060610,106,6,10,桃園分局,青溪所,24.9974695,121.3117869
機車竊盜,1060610,106,6,10,龜山分局,大華所,25.0554522,121.3707008
機車竊盜,1060609,106,6,9,中壢分局,龍興所,24.9390894,121.2453087
機車竊盜,1060609,106,6,9,中壢分局,龍興所,24.9453292,121.222964
機車竊盜,1060609,106,6,9,中壢分局,普仁所,24.9526002,121.2396523
機車竊盜,1060609,106,6,9,中壢分局,中壢所,24.9559323,121.2268423
機車竊盜,1060609,106,6,9,中壢分局,中壢所,24.95663,121.224174
機車竊盜,1060609,106,6,9,龜山分局,龜山所,24.9847726,121.3480874
機車竊盜,1060609,106,6,9,桃園分局,大樹所,24.988334,121.313803
機車竊盜,1060609,106,6,9,龜山分局,龜山所,24.9901539,121.3460151
機車竊盜,1060609,106,6,9,桃園分局,武陵所,24.9924412,121.3061237
機車竊盜,1060609,106,6,9,龜山分局,大林所,24.9954748,121.3264456
機車竊盜,1060609,106,6,9,桃園分局,青溪所,25.0120539,121.3283975
機車竊盜,1060609,106,6,9,中壢分局,青埔所,25.0130935,121.215217
機車竊盜,1060608,106,6,8,大溪分局,圳頂所,24.8966187,121.2768273
機車竊盜,1060608,106,6,8,中壢分局,普仁所,24.9526002,121.2396523
機車竊盜,1060608,106,6,8,桃園分局,中路所,24.9944124,121.3051435
機車竊盜,1060608,106,6,8,蘆竹分局,南崁所,25.0403322,121.295175
機車竊盜,1060607,106,6,7,楊梅分局,楊梅所,24.9123469,121.1508003
機車竊盜,1060607,106,6,7,平鎮分局,北勢所,24.9420266,121.2162466
機車竊盜,1060607,106,6,7,桃園分局,中路所,24.9560359,121.235963
機車竊盜,1060607,106,6,7,八德分局,高明所,24.9569863,121.2658814
